,id,first_name,last_name,full_name,birthday,rookie_year,gender,country,birth_place,twitter,height,weight,series
139,fc04af5e-bd27-4e87-850c-a72e22dcb4a6,AJ,Allmendinger,AJ Allmendinger,1981-12-16,2007.0,M,UNITED STATES,"Los Gatos, California, United States",AJDinger,66.0,nan value,cw
140,6510f39b-45c4-4568-af36-95e34ea0aeec,Conor,Daly,Conor Daly,1991-12-15,2020.0,M,UNITED STATES,"Noblesville, Indiana, United States",nan value,nan value,nan value,cw
141,a756eefd-801d-4214-ab1b-0b595c21c37d,Kyle,Larson,Kyle Larson,1992-07-31,2013.0,M,UNITED STATES,"Elk Grove, California, United States",KyleLarsonRacin,nan value,nan value,cw
142,76c57d8f-a993-4c57-891d-9c456d0e0bdf,Ray,Ciccarelli,Ray Ciccarelli,1970-01-20,2017.0,M,UNITED STATES,"Ellicott City, Maryland, United States",nan value,nan value,nan value,cw
143,c11cad13-bcf3-47ea-bb7f-be2b4d8d8e18,Brett,Moffitt,Brett Moffitt,1992-08-07,2015.0,M,UNITED STATES,"Grimes, Iowa, United States",Brett_Moffitt,nan value,nan value,cw
144,32251b56-7387-4ade-8482-0917553218f4,JJ,Yeley,JJ Yeley,1976-10-05,2006.0,M,UNITED STATES,"Phoenix, Arizona, United States",jjyeley1,68.0,nan value,cw
145,6d19d15f-7149-4d34-81e3-76a3e218432a,Trevor,Collins,Trevor Collins,1998-07-15,2018.0,M,UNITED STATES,"Seaford, Delaware, United States",nan value,nan value,nan value,cw
146,90ed8ea9-e8bc-4471-9bec-07bb302ffcad,Jake,Griffin,Jake Griffin,1998-11-16,2015.0,M,UNITED STATES,"Quincy, Illinois, United States",JakeGriffin08,nan value,nan value,cw
147,cb239c48-8ccb-4043-a221-531b0da78765,Paul,Menard,Paul Menard,1980-08-21,2007.0,M,UNITED STATES,"Eau Claire, Wisconsin, United States",nan value,70.0,nan value,cw
148,02416e2b-c21a-4be8-abb9-3a51a6907c8a,Brad,Gross,Brad Gross,1971-03-22,2021.0,M,UNITED STATES,"Grapevine, Texas, United States",nan value,nan value,nan value,cw
149,d259900a-e2e7-4612-b201-178bb80a862c,Josh,Bilicki,Josh Bilicki,1995-06-03,2018.0,M,UNITED STATES,"Menomonee Falls, Wisconsin, United States",nan value,nan value,nan value,cw
150,a35fd670-da61-4091-9673-60d6dc62752f,Jesse,Iwuji,Jesse Iwuji,1987-08-12,2018.0,M,UNITED STATES,"Carrollton, Texas, United States",nan value,nan value,nan value,cw
151,b727979c-034a-41ca-9136-921914c1896f,Michael,Annett,Michael Annett,1986-06-23,2009.0,M,UNITED STATES,"Des Moines, Iowa, United States",MichaelAnnett,nan value,nan value,cw
152,e974a0b5-e26d-4c78-98ff-71048204b5a5,Willie,Allen,Willie Allen,1980-06-15,2007.0,M,UNITED STATES,"Nashville, Tennessee, United States",nan value,nan value,nan value,cw
153,a02a44f5-eb45-4dcc-8c71-4a35bfaf31bf,Ryan,Reed,Ryan Reed,1993-08-12,2014.0,M,UNITED STATES,"Bakersfield, California, United States",driverRyanReed,nan value,nan value,cw
154,4cccb84a-4841-45e1-9ccf-e1aff0222ab4,Cj,McLaughlin,Cj McLaughlin,1979-01-01,2019.0,M,UNITED STATES,"Framingham, Massachusetts, United States",nan value,nan value,nan value,cw
155,c7beb5c5-3d88-4dec-881f-793e68ee2d19,Jeb,Burton,Jeb Burton,1992-08-06,2013.0,M,UNITED STATES,"Halifax, Virginia, United States",JebBurtonRacing,nan value,nan value,cw
156,35a6fe75-7b32-4b7b-af0c-e68cb0891f7a,Garrett,Smithley,Garrett Smithley,1992-04-27,2016.0,M,UNITED STATES,"Ligonier, Pennsylvania, United States",GarrettSmithley,nan value,nan value,cw
157,e1d94497-485d-4587-9f74-c2653b407ab2,Kyle,Donahue,Kyle Donahue,2000-04-25,2016.0,M,UNITED STATES,"Chesterfield, Missouri, United States",nan value,nan value,nan value,cw
158,c287cefa-d594-4d28-85b0-c8fe2458caba,Travis,Pastrana,Travis Pastrana,1983-10-08,2012.0,M,UNITED STATES,"Annapolis, Maryland, United States",TravisPastrana,nan value,nan value,cw
159,6db2400f-0fd5-49af-ae80-64f26385b9f2,Greg,Biffle,Greg Biffle,1969-12-23,2003.0,M,UNITED STATES,"Vancouver, Washington, United States",gbiffle,69.0,nan value,cw
160,5b0db961-412b-40a8-84d0-c0a090f4b983,Angela,Ruch,Angela Ruch,1983-08-18,2010.0,F,UNITED STATES,"Puyallup, Washington, United States",AmberAngelaCope,nan value,nan value,cw
161,1b8f4d7f-41e6-4ade-8669-a70cb7d00df9,Bryant,Barnhill,Bryant Barnhill,1998-08-11,2018.0,M,UNITED STATES,"Conway, South Carolina, United States",nan value,nan value,nan value,cw
162,968cbde9-2824-41a7-9d94-5f2765c4b829,Scott,Lagasse,Scott Lagasse Jr,1981-01-31,2009.0,M,UNITED STATES,"St. Augustine, Florida, United States",scottlagasse,nan value,nan value,cw
163,dde7052f-25f0-4e9e-9779-6bc2943bac99,Trevor,Bayne,Trevor Bayne,1991-02-19,2020.0,M,UNITED STATES,"Knoxville, Tennessee, United States",TBayne6,71.0,175.0,cw
164,3c1c8459-ea46-4df5-b494-7b8072b70664,T.J.,Bell,T.J. Bell,1980-08-25,2003.0,M,UNITED STATES,"Reno, Nevada, United States",TJBell_racing,nan value,nan value,cw
165,e595780e-baa7-4988-9a19-311fef7414d5,Erik,Jones,Erik Jones,1996-05-30,2015.0,M,UNITED STATES,"Byron, Michigan, United States",erik_jones,nan value,nan value,cw
166,6e5a779b-11fa-46bf-bfc9-51efedfe66c4,Gray,Gaulding,Gray Gaulding,1998-02-10,2014.0,M,UNITED STATES,"Colonial Heights, Virginia, United States",graygaulding,nan value,nan value,cw
167,329c2b87-4135-4bb3-982b-c9add9ebe6f6,Stefan,Parsons,Stefan Parsons,1998-06-15,2018.0,M,UNITED STATES,"Cornelius, North Carolina, United States",nan value,nan value,nan value,cw
168,4817fcda-cb6f-4828-a158-c7d89f682e81,Mike,Skeen,Mike Skeen,1986-10-25,2013.0,M,UNITED STATES,"Portsmouth, Virginia, United States",nan value,75.0,180.0,cw
169,64f0af49-cd09-41e2-8e09-e98a1fa3b0d9,David,Gravel,David Gravel,1992-06-23,2020.0,M,UNITED STATES,", , United States",nan value,nan value,nan value,cw
170,df3c271a-b038-46c2-905e-6bad2684512e,Korbin,Forrister,Korbin Forrister,1992-11-16,2015.0,M,UNITED STATES,"Cedartown, Georgia, United States",korbinforrister,nan value,nan value,cw
171,01399821-2c69-4580-94dd-d1c507194f45,Brandon,Jones,Brandon Jones,1997-02-18,2015.0,M,UNITED STATES,"Atlanta, Georgia, United States",brandonjonesrac,nan value,nan value,cw
172,39a7c465-d85a-411b-a091-d2da3506dbb8,Alex,Tagliani,Alex Tagliani,1972-10-18,2014.0,M,CANADA,"Montreal, , Canada",tagliani,68.0,nan value,cw
173,25884070-3ded-4fdc-9370-d09428ac95e4,David,Ragan,David Ragan,1985-12-24,2007.0,M,UNITED STATES,"Unadilla, Georgia, United States",DavidRagan,72.0,nan value,cw
174,8910f02e-aa79-4b4c-af11-7cb5e0883870,Bobby,Kennedy,Bobby Kennedy,1993-12-26,2020.0,M,UNITED STATES,"Daytona Beach, Florida, United States",nan value,nan value,nan value,cw
175,8855ea2b-bd5f-4e14-8532-fa35b13810e2,Kevin,Donahue,Kevin Donahue,1994-10-04,2016.0,M,UNITED STATES,"Chesterfield, Missouri, United States",nan value,nan value,nan value,cw
176,4e2b46b2-c7ed-492c-8906-f78445d76d80,Robby,Lyons,Robby Lyons,1989-01-22,2017.0,M,UNITED STATES,"Seminole, Florida, United States",nan value,nan value,nan value,cw
177,e6881e77-11a9-4282-bcdb-907dcfd42198,Bryan,Collyer,Bryan Collyer,1962-09-16,2020.0,M,UNITED STATES,"Ormond Beach, Florida, United States",nan value,nan value,nan value,cw
178,6b94aa52-e320-4388-9039-48a2f6df2ce4,Natalie,Decker,Natalie Decker,1997-06-25,2019.0,F,UNITED STATES,"Eagle River, Wisconsin, United States",nan value,nan value,nan value,cw
179,6e3ed92a-ee25-4dea-b116-d493ebccba07,Justin,Haley,Justin Haley,1999-04-28,2017.0,M,UNITED STATES,"Winamac, Indiana, United States",nan value,nan value,nan value,cw
180,d06cb278-2b8c-42b4-96cb-a3abb8f81995,Mark,Smith,Mark Smith,1971-07-14,2019.0,M,UNITED STATES,"Sunbary, Pennsylvania, United States",nan value,nan value,nan value,cw
181,c9ca324d-ccc2-4267-8a5b-1caaef01a071,Ryan,Huff,Ryan Huff,2001-04-13,2020.0,M,UNITED STATES,"Williamsburg, Virginia, United States",nan value,nan value,nan value,cw
182,81656cc6-90cb-4880-9e31-fb5db1db84af,Colin,Garrett,Colin Garrett,2000-07-06,2019.0,M,UNITED STATES,"Elmo, Virginia, United States",nan value,nan value,nan value,cw
183,1095af84-0305-45b3-8726-68b008767c1b,Dan,Corcoran,Dan Corcoran,1957-09-13,2019.0,M,CANADA,"Kingston, , Canada",nan value,nan value,nan value,cw
184,cbe6de59-b78b-4c70-bb38-8c01cd67253a,Darwin,Peters,Darwin Peters Jr,1964-11-07,2019.0,M,UNITED STATES,"Olean, New York, United States",nan value,nan value,nan value,cw
185,97526fee-9903-4b36-a556-14af234fe98f,Bobby,Gerhart,Bobby Gerhart,1958-07-21,1983.0,M,UNITED STATES,"Lebanon, Pennsylvania, United States",GerhartRacing_5,nan value,nan value,cw
186,098c63ee-9f8a-4760-a9e2-d33ab036ca80,Justin,Johnson,Justin Johnson,1985-08-09,2011.0,M,UNITED STATES,"Las Vegas, Nevada, United States",nan value,nan value,nan value,cw
187,788d2f69-6260-40c0-ad66-631a9cc0c24d,Joey,Gase,Joey Gase,1993-02-08,2012.0,M,UNITED STATES,"Cedar Rapids, Iowa, United States",JoeyGaseRacing,nan value,nan value,cw
188,be1d865e-b048-4efc-a81d-b8acb199d15f,Gary,Klutt,Gary Klutt,1992-08-14,2016.0,M,CANADA,"Halton Hills, , Canada",nan value,nan value,nan value,cw
189,81228be2-3223-4e34-80d3-e68f616e8fc6,Ryan,Sieg,Ryan Sieg,1987-06-20,2014.0,M,UNITED STATES,"Tucker, Georgia, United States",RyanSiegRacing,nan value,nan value,cw
190,e228e4f4-deac-4eeb-acf6-cacdcb4bc81a,Kyle,Benjamin,Kyle Benjamin,1997-11-03,2018.0,M,UNITED STATES,"Easley, South Carolina, United States",kylebenjamin71,nan value,nan value,cw
191,e325d299-6458-4db8-9a5c-c836b8e4d56f,Anthony,Mrakovich,Anthony Mrakovich,1999-01-05,2019.0,M,UNITED STATES,"Elizabethtown, Pennsylvania, United States",nan value,nan value,nan value,cw
192,650d00cd-3279-49c1-970f-abbe1085930d,Devin,Dodson,Devin Dodson,1999-03-15,2019.0,M,UNITED STATES,"Bishopville, Maryland, United States",nan value,nan value,nan value,cw
193,748bc44a-d8c9-4ea5-b23f-c628671be367,Juan Ma,Gonzalez,Juan Ma Gonzalez,1999-04-21,2019.0,M,MEXICO,"Mexico City, , Mexico",nan value,nan value,nan value,cw
194,06ad66e1-76fa-488d-b25d-836bca3d0cee,Mason,Massey,Mason Massey,1997-01-24,2019.0,M,UNITED STATES,"Douglasville, Georgia, United States",nan value,nan value,nan value,cw
195,f69245ee-72e4-4680-a4be-85e1c324ef43,Lou,Goss,Lou Goss,1987-05-22,2019.0,M,UNITED STATES,", , United States",nan value,nan value,nan value,cw
196,f47f639d-d056-43a8-bde2-c9d1747a3799,Landon,Huffman,Landon Huffman,1996-01-30,2017.0,M,UNITED STATES,"Claremont, North Carolina, United States",nan value,nan value,nan value,cw
197,43c2df55-bca2-4222-84a2-2ecca07a19ba,Kyle,Plott,Kyle Plott,1996-03-08,2019.0,M,UNITED STATES,"Marietta, Georgia, United States",nan value,nan value,nan value,cw
198,5b580f91-0223-4c57-afb2-6df24d69d555,Chris,Fontaine,Chris Fontaine,1981-12-01,2005.0,M,nan value,"Lakeland, Florida, ",nan value,nan value,nan value,cw
199,a5891e68-dca9-4ea7-9b28-57bd29d166b1,Greg,Rayl,Greg Rayl,1963-11-20,2019.0,M,UNITED STATES,"Salida, California, United States",nan value,nan value,nan value,cw
200,434eb5c2-23e5-44c3-ac41-9695c900d748,Anthony,Alfredo,Anthony Alfredo,1999-03-31,2019.0,M,UNITED STATES,"Ridgefield, Connecticut, United States",nan value,nan value,nan value,cw
201,18377019-dea1-4ba7-ba28-a9b0b9c78d7f,Tyler,Dippel,Tyler Dippel,2000-04-05,2019.0,M,UNITED STATES,"Wallkill, New York, United States",nan value,nan value,nan value,cw
202,17af374d-dd4d-4d7d-a9fe-98580f65bb87,Cody,McMahan,Cody McMahan,1991-12-07,2019.0,M,UNITED STATES,"Chilhowie, Virginia, United States",nan value,nan value,nan value,cw
203,e913a9e0-1ab4-494a-be63-7135d1f403c2,Chad,Finchum,Chad Finchum,1994-09-22,2018.0,M,UNITED STATES,"Knoxville, Tennessee, United States",nan value,nan value,nan value,cw
204,57a7ee40-f7b9-4b01-853f-9e7eb7286b2e,Colt,Gilliam,Colt Gilliam,1989-12-27,2019.0,M,UNITED STATES,"Rock Hill, South Carolina, United States",nan value,nan value,nan value,cw
205,08f1b0d9-02c3-487f-b966-120c29dcb23e,Tim,Ward,Tim Ward,1994-02-23,2019.0,M,UNITED STATES,"Harcourt, Iowa, United States",nan value,nan value,nan value,cw
206,46f77b78-961b-48cc-8681-b971511d2d5e,D.J.,Kennington,D.J. Kennington,1977-07-15,2010.0,M,CANADA,"St. Thomas, , Canada",nan value,70.0,nan value,cw
207,aa054192-c12f-44e5-bea0-d0272c603df0,Jeffrey,Abbey,Jeffrey Abbey,1998-09-01,2017.0,M,UNITED STATES,"Comanche, Texas, United States",nan value,nan value,nan value,cw
208,3cd83b0d-be81-4884-80c7-00540e3489c9,Justin,Shipley,Justin Shipley,1980-06-05,2016.0,M,UNITED STATES,"Douglasville, Georgia, United States",nan value,nan value,nan value,cw
209,67d8b82b-8797-47f2-b48e-965245bb6505,Scott,Stenzel,Scott Stenzel,1980-07-28,2012.0,M,UNITED STATES,"Alexandria, Minnesota, United States",nan value,nan value,nan value,cw
210,693efc6f-4f6d-4371-a357-b0757e674bfb,Ted,Minor,Ted Minor,1974-02-01,2014.0,M,UNITED STATES,"Weatherford, Texas, United States",nan value,nan value,nan value,cw
211,3c731d6e-9acb-4ae9-9333-df5c404eb099,Travis,Kvapil,Travis Kvapil,1976-03-01,2005.0,M,UNITED STATES,"Janesville, Wisconsin, United States",traviskvapil,72.0,nan value,cw
212,e32ad7cf-adbb-4800-89d1-9edf5c18ce50,Carson,Ware,Carson Ware,2000-02-28,2019.0,M,UNITED STATES,"Jamestown, North Carolina, United States",nan value,nan value,nan value,cw
213,248d899e-188a-480f-8187-843bd158a2e7,Chad,Finley,Chad Finley,1992-03-17,2015.0,M,UNITED STATES,"Dewitt, Michigan, United States",Chad_Finley,nan value,nan value,cw
214,cf7c7f55-30cc-49e2-b379-8b61f9a470f1,Daniel,Sasnett,Daniel Sasnett,1978-03-20,2019.0,M,UNITED STATES,"Auburndale, Florida, United States",nan value,nan value,nan value,cw
215,1f6b92dc-c5ab-43a5-ab1e-255283e8c24c,Reid,Wilson,Reid Wilson,1996-05-30,2018.0,M,UNITED STATES,"Charlotte, North Carolina, United States",nan value,nan value,nan value,cw
216,4f63e2cc-e20e-43a4-ad00-1f54b6f7461d,Austin,Theriault,Austin Theriault,1994-01-23,2015.0,M,UNITED STATES,"Fort Kent, Maine, United States",AustinTheriault,nan value,nan value,cw
217,fa1dba10-512b-4cfd-bcb7-c8e4963a209d,Cody,Ware,Cody Ware,1995-11-07,2015.0,M,UNITED STATES,"Greensboro, North Carolina, United States",CodyShaneWare,nan value,nan value,cw
218,dd38e83c-4091-4ee9-a2ca-9d1c3ae58fc7,Justin,Fontaine,Justin Fontaine,1997-10-18,2018.0,M,UNITED STATES,"Fletcher, North Carolina, United States",nan value,nan value,nan value,cw
219,460d88fe-cf23-495e-8f04-98729874023c,Daniel,Hemric,Daniel Hemric,1991-01-27,2015.0,M,UNITED STATES,"Kannapolis, North Carolina, United States",DanielHemric,nan value,nan value,cw
220,860d0c45-9064-4929-a377-32f329a15b66,Tyler,Matthews,Tyler Matthews,1996-12-01,2018.0,M,UNITED STATES,"Richlands, North Carolina, United States",nan value,nan value,nan value,cw
221,83f70bbc-ddfa-4fc8-aa50-c6632eab62ab,Nick,Hoffman,Nick Hoffman,1992-05-01,2010.0,M,UNITED STATES,"Mooresville, North Carolina, United States",nan value,nan value,nan value,cw
222,4bb14231-16a9-4536-b8dd-45dd7a8b7975,Tyler,Young,Tyler Young,1990-07-15,2014.0,M,UNITED STATES,"Midland, Texas, United States",TylerYoung02,nan value,nan value,cw
223,1a618e86-838d-4983-9b52-011a67cccf7a,Reed,Sorenson,Reed Sorenson,1986-02-05,2005.0,M,UNITED STATES,"Peachtree City, Georgia, United States",ReedSorenson36,70.0,nan value,cw
224,18e125dd-ff0a-4fcb-9996-f4d6bfc89b8a,Bo,Le Mastus,Bo Le Mastus,1963-01-08,2018.0,M,UNITED STATES,"Louisville, Kentucky, United States",nan value,nan value,nan value,cw
225,54301e13-0586-4926-9372-99665f861ef2,Tanner,Thorson,Tanner Thorson,1996-05-07,2018.0,M,UNITED STATES,"Minden, Nevada, United States",nan value,nan value,nan value,cw
226,5d6958b2-1528-45d0-a3f2-5381c699edbd,Max,Tullman,Max Tullman,1997-08-22,2018.0,M,UNITED STATES,"Chester Springs, Pennsylvania, United States",nan value,nan value,nan value,cw
227,3501c254-26a7-4ab8-830c-2b758ec51242,Tommy,Regan,Tommy Regan,1977-09-16,2014.0,M,UNITED STATES,"Tracy, California, United States",nan value,nan value,nan value,cw
228,0fbb5c30-514e-4dc5-9e5d-1e37b9a2ca51,Max,McLaughlin,Max McLaughlin,2000-02-29,2019.0,M,UNITED STATES,"Mooresville, North Carolina, United States",nan value,nan value,nan value,cw
229,971ba306-74df-48e9-a221-78bdd381c346,Mike,Harmon,Mike Harmon,1958-01-24,2001.0,M,UNITED STATES,"Birmingport, Alabama, United States",hrmn8ter,69.0,nan value,cw
230,10ff47b5-c95c-4d6f-a303-577072ed712a,Jamie,Mosley,Jamie Mosley,1969-12-07,2009.0,M,UNITED STATES,"London, Kentucky, United States",nan value,nan value,nan value,cw
231,859a537a-0c00-41ce-a7fd-2368e89676ce,Logan,Norman Seavey,Logan Norman Seavey,1997-06-09,2018.0,M,UNITED STATES,"Sutter, California, United States",nan value,nan value,nan value,cw
232,dd6a38ce-120d-4d9b-89d3-6a157ae8f3cd,Rj,Otto,Rj Otto Jr,1992-06-25,2018.0,M,UNITED STATES,"Columbus, Ohio, United States",nan value,nan value,nan value,cw
233,8d1f56fe-2dca-42e1-a9ea-e78399ee512e,Justin,Marks,Justin Marks,1981-03-25,2008.0,M,UNITED STATES,"Los Altos Hills, California, United States",JMarksDE,nan value,nan value,cw
234,6a8d11a9-4344-4f85-b9ca-73b738d63260,Brian,Kaltreider,Brian Kaltreider,1974-03-22,2018.0,M,UNITED STATES,"Reading, Pennsylvania, United States",nan value,nan value,nan value,cw
235,0f5aa1cd-97fb-406a-a97b-2ff4fa70f6ba,Braden,Mitchell,Braden Mitchell,1990-08-28,2018.0,M,UNITED STATES,"Russellville, Alabama, United States",nan value,nan value,nan value,cw
236,b5685abb-f4f8-4fd0-a024-c496e36c9954,John,Provenzano,John Provenzano,1954-12-19,2018.0,M,UNITED STATES,"Hinckley, Illinois, United States",nan value,nan value,nan value,cw
237,2d1e1b09-91eb-406a-acfc-59d1cdec326b,Mike,Senica,Mike Senica,1966-04-26,2017.0,M,UNITED STATES,"Doylestown, Pennsylvania, United States",nan value,nan value,nan value,cw
238,16093182-4594-49a3-bef9-5f91f24a7abd,Jeff,Zillweger,Jeff Zillweger,1972-07-07,2018.0,M,UNITED STATES,"Alison Park, Pennsylvania, United States",nan value,nan value,nan value,cw
239,7be12f80-44ca-415b-ab00-ec77ab12d03d,Chris,Eggleston,Chris Eggleston,1989-03-27,2010.0,M,UNITED STATES,"Erie, Colorado, United States",nan value,64.0,123.0,cw
240,87d3c843-ed5e-4b97-9f2a-69e765c7bcc7,Brad,Foy,Brad Foy,1985-09-06,2018.0,M,UNITED STATES,"Moneta, Virginia, United States",BradFoy0,nan value,nan value,cw
241,abab879c-93b3-4476-95a0-47f60df1a0e4,Noah,Gragson,Noah Gragson,1998-07-15,2017.0,M,UNITED STATES,"Las Vegas, Nevada, United States",nan value,nan value,nan value,cw
242,9b72fb15-7192-4e19-910b-6022679ed2b1,Dalton,Sargeant,Dalton Sargeant,1998-03-25,2018.0,M,UNITED STATES,"Boca Raton, Florida, United States",DaltonSargeant,nan value,nan value,cw
243,2801218d-d6f9-424f-963e-0629a696deea,Michael,Affarano,Michael Affarano,1962-06-09,2014.0,M,UNITED STATES,"Shorewood, Illinois, United States",MikeAffarano,nan value,nan value,cw
244,16497cd0-5add-407a-b9a8-eec7d62e413b,Christopher,Bell,Christopher Bell,1994-12-16,2016.0,M,UNITED STATES,"Norman, Oklahoma, United States",CBellRacing,nan value,nan value,cw
245,3927a089-e1ed-497e-8351-8559b7f8f008,Justin,Kunz,Justin Kunz,1997-07-11,2018.0,M,GERMANY,"Appenweier, , Germany",nan value,nan value,nan value,cw
246,13fc68d6-4368-4be0-b798-f9d9cbce85ab,Cody,Coughlin,Cody Coughlin,1995-12-11,2017.0,M,UNITED STATES,"Delaware, Ohio, United States",cody_coughlin,nan value,nan value,cw
247,c5d101d1-6e77-4e46-a02c-3cd307578f89,Spencer,Gallagher,Spencer Gallagher,1989-11-20,2015.0,M,UNITED STATES,"Las Vegas, Nevada, United States",23speedracer,nan value,nan value,cw
248,964ec3c8-581c-4b73-b3c0-4d4e67c88b0d,Michel,Disdier,Michel Disdier,1974-02-10,2014.0,M,FRANCE,"Nice, , France",MichelDisdier,nan value,nan value,cw
249,4d840d49-2108-4ab3-9c0d-fb228bc08f49,Wendell,Chavous,Wendell Chavous,1985-02-28,2017.0,M,UNITED STATES,"Hephzibah, Georgia, United States",nan value,nan value,nan value,cw
250,ec55af48-cddf-4f2d-bf82-d2c7e3bf203d,Brandon,Hightower,Brandon Hightower,1998-03-17,2015.0,M,UNITED STATES,"Natchitoches, Louisiana, United States",BHightowerb52,nan value,nan value,cw
251,c887f553-43a2-4f60-8bc1-2a57b1324301,Mason,Diaz,Mason Diaz,2000-05-16,2019.0,M,UNITED STATES,"Manassas, Virginia, United States",nan value,nan value,nan value,cw
252,5bfde686-f1f1-46b5-b901-bab863f2617e,Donnie,Levister,Donnie Levister,1976-04-19,2017.0,M,UNITED STATES,"Winnsboro, South Carolina, United States",nan value,nan value,nan value,cw
253,11ae1582-4211-4cf4-aade-db0f9bcca105,Tommy Joe,Martins,Tommy Joe Martins,1986-12-07,2014.0,M,UNITED STATES,"Como, Mississippi, United States",TommyJoeMartins,nan value,nan value,cw
254,9e7c6f14-d70d-4fd2-9088-b17f863ee568,Brandon,Brown,Brandon Brown,1993-09-14,2014.0,M,UNITED STATES,"Woodbridge, Virginia, United States",86BrandonBrown,nan value,nan value,cw
255,98aa3845-8cf2-4d02-9bce-6f8400ab8ef2,Charles,Buchanan,Charles Buchanan,1961-08-12,2014.0,M,nan value,"Hildebrand, North Carolina, ",nan value,nan value,nan value,cw
256,ab428344-fb5d-494c-9452-32fafc9a7536,Victor,Gonzalez,Victor Gonzalez Jr,1975-07-18,2017.0,M,PUERTO RICO,"Trujillo Alto, , Puerto Rico",VictorGonz,nan value,nan value,cw
257,600516a6-26cc-4f65-80a2-31c6a649090e,Cale,Gale,Cale Gale,1985-03-05,2008.0,M,UNITED STATES,"Mobile, Alabama, United States",CaleGale,nan value,nan value,cw
258,2c386f69-2ba9-4c5b-946a-89673589d767,Joe,Hudson,Joe Hudson,1965-05-01,2017.0,M,UNITED STATES,"Alabaster, Alabama, United States",nan value,nan value,nan value,cw
259,1e33358a-0557-41be-8283-9eec57911153,Max,Johnston,Max Johnston,1993-09-24,2017.0,M,AUSTRALIA,"Sydney, , Australia",nan value,nan value,nan value,cw
260,26f629b5-8682-4db6-a91f-bf0f732f505a,Austin,Cindric,Austin Cindric,1998-09-02,2017.0,M,UNITED STATES,"Mooresville, North Carolina, United States",AustinCindric,nan value,nan value,cw
261,78f86455-921f-4d3e-8911-1bfd73c94172,Ken,Schrader,Ken Schrader,1955-05-29,1984.0,M,UNITED STATES,"Fenton, Missouri, United States",KenSchrader,69.0,nan value,cw
262,80ba3365-3f1b-458e-bbb9-872330c7463b,Rico,Abreu,Rico Abreu,1992-01-30,2016.0,M,UNITED STATES,"St. Helena, California, United States",Rico_Abreu,nan value,nan value,cw
263,22732946-c7f9-45e8-82ed-fd54c8a92272,Patrick,Emerling,Patrick Emerling,1992-09-19,2011.0,M,UNITED STATES,"Orchard Park, New York, United States",nan value,nan value,nan value,cw
264,8c470476-1e7d-4d6e-9e23-b3369732bcdc,Caleb,Holman,Caleb Holman,1984-01-07,2012.0,M,UNITED STATES,"Abingdon, Virginia, United States",nan value,nan value,nan value,cw
265,d07af745-5646-49d0-a566-fdf18c0070e1,Bobby,Pierce,Bobby Pierce,1996-11-24,2015.0,M,UNITED STATES,"Oakwood, Illinois, United States",BobbyPierce32,nan value,nan value,cw
266,ee8a61b3-c158-43d1-a106-26cc7ebfafd0,Brian,Wong,Brian Wong,1989-02-03,2015.0,M,UNITED STATES,"Newport Beach, California, United States",BrianWong,nan value,nan value,cw
267,aa127143-b882-480e-bc2c-858787890ba6,Vinnie,Miller,Vinnie Miller,1997-08-16,2017.0,M,UNITED STATES,"Metamora, Michigan, United States",nan value,nan value,nan value,cw
268,e2dc1ffe-5085-4890-a42f-127036f99c82,Jason,Hathaway,Jason Hathaway,1976-11-22,2007.0,M,CANADA,"Appin, , Canada",nan value,nan value,nan value,cw
269,09b3878c-0a3c-4e5e-923e-4fdca40e911f,Terry,Jones,Terry Jones,1971-07-30,2010.0,M,CANADA,"Amherstburg, , Canada",nan value,nan value,nan value,cw
270,cda330a4-9d7a-4aaa-a1ab-aabda4120850,Travis,Miller,Travis Miller,1988-04-13,2012.0,M,UNITED STATES,"Chesapeake, Virginia, United States",nan value,nan value,nan value,cw
271,25c863f1-d98b-414e-857d-b0d3bc981f2a,Regan,Smith,Regan Smith,1983-09-23,2008.0,M,UNITED STATES,"Cato, New York, United States",ReganSmith,69.0,nan value,cw
272,5953ad97-18c8-4e0f-b999-6ec9644c0a14,Bryce,Napier,Bryce Napier,1999-08-12,2016.0,M,UNITED STATES,"Scotts Valley, California, United States",nan value,nan value,nan value,cw
273,3560705d-b150-4bd3-8275-6093f01524bc,Matt,Tifft,Matt Tifft,1996-06-26,2016.0,M,UNITED STATES,"Hinckley, Ohio, United States",matt_tifft,nan value,nan value,cw
274,ae560bad-295c-4e5b-89f5-01bd940ab299,Enrique,Contreras,Enrique Contreras III,1993-05-29,2014.0,M,MEXICO,"Mexico City, , Mexico",ContrerasDriver,nan value,nan value,cw
275,e59f054b-a9c1-4c1d-9db2-cb4f0db1dc93,Paige,Decker,Paige Decker,1993-03-20,2015.0,F,UNITED STATES,"Eagle River, Wisconsin, United States",Paige_Decker_03,nan value,nan value,cw
276,f6be7551-6856-4bcf-ba3a-241d5a2016a6,Shane,Lee,Shane Lee,1993-07-04,2016.0,M,UNITED STATES,"Newton, North Carolina, United States",nan value,nan value,nan value,cw
277,747de0f4-1dad-40f3-9a32-812c619d287b,Ray,Black,Ray Black Jr,1991-05-17,2015.0,M,UNITED STATES,"Palm Coast, Florida, United States",RayBlackJr,70.0,135.0,cw
278,30180a89-d256-4ab3-aa14-cd5aaab61737,Cole,Whitt,Cole Whitt,1991-06-22,2011.0,M,UNITED STATES,"Alpine, California, United States",colewhitt,nan value,nan value,cw
